코드,평,전용면적(㎡),층,건축년도,predicted
1174010800,26,84.31,4,2007,"   deposit  pricemon  building         road           dong
0   2000.0        30  (407-13)       성안로 87  서울특별시 강동구 성내동
1  23000.0        10  (419-28)    풍성로52길 19  서울특별시 강동구 성내동
2   3000.0        83    (50-4)  양재대로123길 15  서울특별시 강동구 천호동
3    500.0        25  (486-56)    상암로23길 61  서울특별시 강동구 암사동
4  12000.0        60  (403-15)   양재대로95길 12  서울특별시 강동구 성내동"
1174010800,5,15.62,3,2013,"   deposit  pricemon building            road           dong
0    500.0        48    송정하우스    천호대로168다길 15  서울특별시 강동구 성내동
1   9000.0        10   (83-1)      올림픽로62길 34  서울특별시 강동구 성내동
2   1000.0        30    삼광골든빌  양재대로101길 51-15  서울특별시 강동구 성내동
3   2000.0        40   드림빌하우스        성안로3길 85  서울특별시 강동구 성내동
4   3000.0        33    송정하우스    천호대로168다길 15  서울특별시 강동구 성내동"
1174010900,9,28.9,2,2016,"   deposit  pricemon       building         road           dong
0   3671.0         8           강동주택   진황도로31길 72  서울특별시 강동구 천호동
1   6000.0        50          샤인트리움  양재대로133길 77  서울특별시 강동구 천호동
2   5000.0        55  CASAMIA(까사미아)  양재대로127길 50  서울특별시 강동구 천호동
3   3000.0        70           경남더빌   성안로31마길 13  서울특별시 강동구 천호동
4   3138.0        13         혜담하우스1  구천면로62가길 17  서울특별시 강동구 천호동"
1174010900,14,45.55,2,2000,"   deposit  pricemon  building         road           dong
0   9000.0        14   (52-23)   천중로35가길 51  서울특별시 강동구 천호동
1   2000.0        70  (339-24)   구천면로15길 10  서울특별시 강동구 천호동
2   1000.0        68   (29-23)   구천면로68나길 3  서울특별시 강동구 천호동
3   2000.0        50      광성빌라  구천면로68나길 40  서울특별시 강동구 천호동
4   1000.0        62   (30-22)   구천면로68길 53  서울특별시 강동구 천호동"
1174010900,5,17.89,6,2018,"   deposit  pricemon building        road           dong
0  10000.0        40    성심하이빌     천중로 147  서울특별시 강동구 천호동
1   8000.0        50   삼성베스트빌  구천면로15길 16  서울특별시 강동구 천호동
2   2000.0        65    루체167  진황도로27길 18  서울특별시 강동구 천호동
3   6000.0        40    은성리치빌  구천면로64길 11  서울특별시 강동구 천호동
4   4000.0        70   제이디파크빌     천중로9길 9  서울특별시 강동구 천호동"
1174010800,15,47.94,2,2008,"   deposit  pricemon  building          road           dong
0    300.0        70     이레엘림빌  성안로13길 28-14  서울특별시 강동구 성내동
1  11000.0        40  (431-13)  강동대로53길 87-1  서울특별시 강동구 성내동
2   3000.0        88   (538-3)     성내로3가길 10  서울특별시 강동구 성내동
3   1000.0        80     그레이스빌   천호대로174길 62  서울특별시 강동구 성내동
4   5000.0        60  (408-16)     풍성로 175-6  서울특별시 강동구 성내동"
1174010800,21,68.27,3,2007,"   deposit  pricemon  building           road           dong
0  13000.0        35  (427-38)    양재대로91가길 22  서울특별시 강동구 성내동
1  10000.0        50  (409-17)      풍성로51길 19  서울특별시 강동구 성내동
2   5000.0        80   (561-7)     성안로3길 88-7  서울특별시 강동구 성내동
3  20000.0        35     동서울빌라  양재대로91가길 61-1  서울특별시 강동구 성내동
4  12000.0        60  (403-15)     양재대로95길 12  서울특별시 강동구 성내동"
1174010800,14,45.82,2,2007,"   deposit  pricemon     building           road           dong
0  10000.0        40  성내빌라(522-1)   성내로13길 57-15  서울특별시 강동구 성내동
1    300.0        70        이레엘림빌   성안로13길 28-14  서울특별시 강동구 성내동
2   5000.0        60     (408-16)      풍성로 175-6  서울특별시 강동구 성내동
3   1000.0        80        그레이스빌    천호대로174길 62  서울특별시 강동구 성내동
4  14000.0        20           우성  천호대로174길 63-1  서울특별시 강동구 성내동"
1174010900,9,29.81,2,2015,"   deposit  pricemon       building         road           dong
0   3138.0        13         혜담하우스1  구천면로62가길 17  서울특별시 강동구 천호동
1   2000.0        80         SK힐하우스    성안로27길 39  서울특별시 강동구 천호동
2   5000.0        50            여미재    천중로39길 26  서울특별시 강동구 천호동
3   5000.0        55  CASAMIA(까사미아)  양재대로127길 50  서울특별시 강동구 천호동
4   3000.0        70           경남더빌   성안로31마길 13  서울특별시 강동구 천호동"
1174010800,15,49.72,3,2018,"   deposit  pricemon building         road           dong
0    526.0        60    주함해븐빌   양재대로97길 17  서울특별시 강동구 성내동
1    526.0        60    주함해븐빌   양재대로97길 17  서울특별시 강동구 성내동
2    200.0        59    주함해븐빌   양재대로97길 17  서울특별시 강동구 성내동
3    200.0        59    주함해븐빌   양재대로97길 17  서울특별시 강동구 성내동
4   1000.0        84    창녕드림빌  성안로13길 45-8  서울특별시 강동구 성내동"
1174010700,15,47.95,5,2013,"   deposit  pricemon building         road           dong
0  10000.0        50      쉐르빌  상암로21길 11-1  서울특별시 강동구 암사동
1   4185.0         7      다솜빌    고덕로20가길 4  서울특별시 강동구 암사동
2    300.0        30    우주월드비       암사길 63  서울특별시 강동구 암사동
3   7000.0        43    드림팰리스   올림픽로 816-8  서울특별시 강동구 암사동
4  10000.0        25    드림팰리스   올림픽로 816-8  서울특별시 강동구 암사동"
