코드,평,전용면적(㎡),층,건축년도,predicted,predicted price
1117010100,20,65.25,2,1991,"   deposit    building         road             dong
0  23000.0  현대하이츠빌라(가)  두텁바위로1가길 18    서울특별시 용산구 후암동
1  17000.0     (23-15)    신흥로 64-13  서울특별시 용산구 용산동2가
2  11500.0    (5-1500)  소월로30길 53-7  서울특별시 용산구 용산동2가
3  17000.0    (5-1465)  소월로30길 19-6  서울특별시 용산구 용산동2가
4  18000.0        우성빌라   한강대로98나길 9    서울특별시 용산구 후암동",18004
1117011900,8,26.33,5,2019,"   deposit building          road             dong
0  22000.0      비버빌    백범로47가길 27    서울특별시 용산구 효창동
1  18000.0      비버빌    백범로47가길 27    서울특별시 용산구 효창동
2   2100.0      비버빌    백범로47가길 27    서울특별시 용산구 효창동
3  19000.0  01월 28일  효창원로12길 27-4  서울특별시 용산구 원효로4가
4  19000.0   금강프라임빌   원효로25길 16-1  서울특별시 용산구 원효로4가",20329
1117011300,8,25.74,2,2019,"   deposit    building          road             dong
0  20000.0  라온빌(78-17)     새창로33길 36  서울특별시 용산구 원효로2가
1  18000.0         라온빌     새창로33길 27  서울특별시 용산구 원효로2가
2  19000.0  라온빌(78-17)     새창로33길 36  서울특별시 용산구 원효로2가
3  19000.0  라온빌(78-17)     새창로33길 36  서울특별시 용산구 원효로2가
4  18000.0     세화파크빌II  원효로35길 48-27    서울특별시 용산구 신창동",19825
1117013000,68,224.153,1,1985,"    deposit   building           road            dong
0   53000.0   (726-61)  한남대로40길 18-12   서울특별시 용산구 한남동
1   70000.0       킹스톤빌   대사관로11길 9-10   서울특별시 용산구 한남동
2  100000.0     프리마베라빌     이태원로19길 51  서울특별시 용산구 이태원동
3   85000.0  이태원빌라(풍림)   녹사평대로40다길 19  서울특별시 용산구 이태원동
4  100000.0  베네띠앙펠리스빌1      장문로9가길 21  서울특별시 용산구 동빙고동",67840
1117012100,19,62.66,2,2000,"   deposit building         road           dong
0  23000.0   옥수대(A)  효창원로25나길 27  서울특별시 용산구 용문동
1  23000.0    (4-5)    백범로74길 22  서울특별시 용산구 용문동
2  25000.0  (5-329)   백범로47나길 12  서울특별시 용산구 효창동
3  31000.0    태가빌2차   효창원로55길 10  서울특별시 용산구 용문동
4  31000.0  (38-72)   효창원로25다길 7  서울특별시 용산구 용문동",25510
1117013100,18,60.11,1,2010,"   deposit  building          road            dong
0  24000.0       레브빌   대사관로16길 8-4   서울특별시 용산구 한남동
1  21000.0      비바체힐  이태원로15길 21-8  서울특별시 용산구 이태원동
2  38000.0     퀸스타운1    대사관로20길 63   서울특별시 용산구 한남동
3  42000.0      퍼스트빌    대사관로11길 19   서울특별시 용산구 한남동
4  11000.0  (260-45)  소월로40길 50-35  서울특별시 용산구 이태원동",28422.61
1117013100,11,35.73,2,1993,"   deposit   building           road            dong
0  10000.0    (569-6)      장문로49길 52   서울특별시 용산구 한남동
1  10000.0  (732-132)  우사단로10길 39-20   서울특별시 용산구 한남동
2  10000.0  (732-132)  우사단로10길 39-20   서울특별시 용산구 한남동
3   5000.0   (647-35)  대사관로30가길 40-4   서울특별시 용산구 한남동
4   9000.0    (149-2)   서빙고로71길 18-3  서울특별시 용산구 동빙고동",9235
1117012100,9,29.7,3,2019,"   deposit building       road           dong
0  20500.0   세종프라임빌  효창원로 75-1  서울특별시 용산구 용문동
1  20500.0   세종프라임빌  효창원로 75-1  서울특별시 용산구 용문동
2  19000.0   세종프라임빌  효창원로 75-1  서울특별시 용산구 용문동
3  20000.0   세종프라임빌  효창원로 75-1  서울특별시 용산구 용문동
4  22000.0   미샹보르3차    효창원로 81  서울특별시 용산구 용문동",20445
1117012500,16,52.45,2,2007,"   deposit building         road             dong
0  19000.0   한강로파크빌   한강대로40길 47  서울특별시 용산구 한강로2가
1  25000.0      아르빌  효창원로25다길 46    서울특별시 용산구 용문동
2  23000.0     현대빌라  효창원로37가길 11    서울특별시 용산구 용문동
3  22000.0    금호빌리지  효창원로37가길 19    서울특별시 용산구 용문동
4  22000.0  (375-5)  녹사평대로46길 30   서울특별시 용산구 이태원동",22971
1117010900,24,78.44,3,2003,"   deposit     building           road             dong
0  30000.0        효명빌라트   원효로81길 20-12  서울특별시 용산구 원효로1가
1  29000.0         용산빌라   원효로81길 20-14  서울특별시 용산구 원효로1가
2  30000.0  정석빌라(10-13)      청파로53길 27  서울특별시 용산구 청파동2가
3  23500.0       대성빌라5차  효창원로23길 14-14    서울특별시 용산구 신창동
4  27000.0      (116-0)      청파로73길 22    서울특별시 용산구 서계동",29370
1117011900,12,39.96,2,2003,"   deposit     building          road           dong
0  20000.0        일로아트빌    백범로 284-19  서울특별시 용산구 효창동
1  22000.0  한서빌라(5-300)  효창원로69길 42-4  서울특별시 용산구 효창동
2  19000.0        부풍샤인빌   백범로45길 4-16  서울특별시 용산구 효창동
3  22000.0      (5-529)   효창원로69가길 12  서울특별시 용산구 효창동
4  24000.0      (5-529)   효창원로69가길 12  서울특별시 용산구 효창동",19680
1117011900,8,26.08,5,2019,"   deposit building          road             dong
0  22000.0      비버빌    백범로47가길 27    서울특별시 용산구 효창동
1  18000.0      비버빌    백범로47가길 27    서울특별시 용산구 효창동
2   2100.0      비버빌    백범로47가길 27    서울특별시 용산구 효창동
3  19000.0  01월 28일  효창원로12길 27-4  서울특별시 용산구 원효로4가
4  19000.0   금강프라임빌   원효로25길 16-1  서울특별시 용산구 원효로4가",20229
1117011900,21,69.7,2,1993,"   deposit    building          road           dong
0  25000.0  청구하이츠빌라(A)  효창원로76길 24-3  서울특별시 용산구 효창동
1  25000.0        다남빌라    효창원로69길 60  서울특별시 용산구 효창동
2  24000.0      (35-0)   효창원로16가길 20  서울특별시 용산구 신창동
3  32000.0        로즈빌라   효창원로25다길 23  서울특별시 용산구 용문동
4  18000.0        청운빌라  효창원로23길 14-5  서울특별시 용산구 신창동",23689
1117012100,8,25.72,2,2017,"   deposit        building           road           dong
0  14000.0  용산베네스트(38-125)  효창원로25나길 2-13  서울특별시 용산구 용문동
1  24000.0             뉴캐슬   효창원로48길 20-5  서울특별시 용산구 용문동
2  23000.0             뉴캐슬   효창원로48길 20-5  서울특별시 용산구 용문동
3  23000.0             뉴캐슬   효창원로48길 20-5  서울특별시 용산구 용문동
4  21000.0     삼성효창빌(2-12)   백범로74길 17-14  서울특별시 용산구 용문동",16494.5
1117012100,20,65.63,2,2003,"   deposit building         road             dong
0  23000.0    (4-5)    백범로74길 22    서울특별시 용산구 용문동
1  25000.0  (5-329)   백범로47나길 12    서울특별시 용산구 효창동
2  23000.0   옥수대(A)  효창원로25나길 27    서울특별시 용산구 용문동
3  25000.0   원효하우스A    효창원로8길 25  서울특별시 용산구 원효로4가
4  31000.0    태가빌2차   효창원로55길 10    서울특별시 용산구 용문동",24115
1117012900,24,77.7,3,1983,"   deposit      building          road            dong
0  25000.0      미도맨션(2동)        이촌로 38   서울특별시 용산구 이촌동
1   8000.0  이화빌라(129-12)     보광로55길 14  서울특별시 용산구 이태원동
2  21000.0       (213-1)  회나무로28가길 7-5  서울특별시 용산구 이태원동
3  25000.0       (79-51)     보광로55길 23  서울특별시 용산구 이태원동
4  18000.0          양지맨션   서빙고로91나길 48   서울특별시 용산구 주성동",22737
1117011900,9,28.95,4,2017,"   deposit       building         road           dong
0  22000.0          5-313    백범로79길 57  서울특별시 용산구 효창동
1  25000.0    대명팰리스(5-88)   효창원로66길 34  서울특별시 용산구 효창동
2  23000.0    대명팰리스(5-88)   효창원로66길 34  서울특별시 용산구 효창동
3  24000.0    대명팰리스(5-88)   효창원로66길 34  서울특별시 용산구 효창동
4  24000.0  금강프라임빌(5-254)  효창원로 145-25  서울특별시 용산구 효창동",23505
1117011700,9,29.97,5,2019,"   deposit building          road             dong
0  21500.0   금강프라임빌     원효로19길 61  서울특별시 용산구 원효로3가
1  18000.0      대로빌  원효로35가길 12-6  서울특별시 용산구 원효로3가
2  19000.0      대로빌  원효로35가길 12-6  서울특별시 용산구 원효로3가
3  21000.0  금강프라임빌　     원효로19길 65  서울특별시 용산구 원효로3가
4  21500.0  01월 28일  효창원로12길 27-4  서울특별시 용산구 원효로4가",21425
1117010100,22,72.29,3,2012,"   deposit building         road             dong
0  34650.0  (30-25)  후암로34길 31-6    서울특별시 용산구 후암동
1  22000.0  (1-709)      신흥로 124  서울특별시 용산구 용산동2가
2  22000.0  (1-709)      신흥로 124  서울특별시 용산구 용산동2가
3  34000.0  (30-25)  후암로34길 31-6    서울특별시 용산구 후암동
4  35700.0  (30-25)  후암로34길 31-6    서울특별시 용산구 후암동",34664.21667
1117011900,9,29.43,1,2019,"   deposit building        road           dong
0  23000.0     H파크빌  효창원로76길 15  서울특별시 용산구 효창동
1  22500.0     H파크빌  효창원로76길 15  서울특별시 용산구 효창동
2  22500.0     H파크빌  효창원로76길 15  서울특별시 용산구 효창동
3  23000.0   효창신비빌A  효창원로76길 31  서울특별시 용산구 효창동
4  23000.0     H파크빌  효창원로76길 15  서울특별시 용산구 효창동",22410
1117011900,9,29.87,1,2017,"   deposit       building         road           dong
0  24000.0  금강프라임빌(5-254)  효창원로 145-25  서울특별시 용산구 효창동
1  22500.0           H파크빌   효창원로76길 15  서울특별시 용산구 효창동
2  23000.0         효창신비빌A   효창원로76길 31  서울특별시 용산구 효창동
3  23000.0           H파크빌   효창원로76길 15  서울특별시 용산구 효창동
4  22500.0           H파크빌   효창원로76길 15  서울특별시 용산구 효창동",22895
1117012100,8,28.05,4,2019,"   deposit building          road           dong
0  21000.0   세종프라임빌     효창원로 75-1  서울특별시 용산구 용문동
1  22000.0   세종프라임빌     효창원로 75-1  서울특별시 용산구 용문동
2  20000.0      한스빌     백범로74길 24  서울특별시 용산구 용문동
3  24000.0      뉴캐슬  효창원로48길 20-5  서울특별시 용산구 용문동
4  24000.0      뉴캐슬  효창원로48길 20-5  서울특별시 용산구 용문동",21661.8
1117011300,6,19.27,5,2019,"   deposit building        road             dong
0  16000.0      라온빌   새창로33길 27  서울특별시 용산구 원효로2가
1  16000.0      라온빌   새창로33길 27  서울특별시 용산구 원효로2가
2  16000.0   세화파크빌Ⅰ  효창원로 46-21    서울특별시 용산구 신창동
3  16000.0   세화파크빌Ⅰ  효창원로 46-21    서울특별시 용산구 신창동
4  10000.0   세화파크빌Ⅰ  효창원로 46-21    서울특별시 용산구 신창동",16030
1117011900,18,60.1,4,2009,"   deposit     building            road             dong
0  23000.0        삼성로얄빌  효창원로25다길 33-13    서울특별시 용산구 용문동
1  25000.0  한서빌라(5-300)    효창원로69길 42-4    서울특별시 용산구 효창동
2  25000.0        드림홈타운     효창원로25다길 47    서울특별시 용산구 용문동
3  25000.0          세론빌     효창원로25다길 50    서울특별시 용산구 용문동
4  23000.0        동호쉐르빌      효창원로12길 28  서울특별시 용산구 원효로4가",21930
1117011000,5,17.52,2,1996,"   deposit  building          road             dong
0  14000.0  (10-103)   청파로53길 23-6  서울특별시 용산구 청파동2가
1  15000.0  (10-103)   청파로53길 23-6  서울특별시 용산구 청파동2가
2   7000.0     미소빌리지  한강대로102나길 11    서울특별시 용산구 동자동
3   7000.0  (10-103)   청파로53길 23-6  서울특별시 용산구 청파동2가
4  10000.0  (10-103)   청파로53길 23-6  서울특별시 용산구 청파동2가",13658.80952
1117010100,44,147.02,1,2002,"   deposit      building           road             dong
0  50000.0  금성팰리스(30-36)      후암로34길 46    서울특별시 용산구 후암동
1  55000.0        그레이스빌Ⅱ      후암로28길 46    서울특별시 용산구 후암동
2  40000.0          조형빌라       후암로4길 57    서울특별시 용산구 후암동
3  15000.0     (118-226)  청파로47가길 19-10  서울특별시 용산구 청파동3가
4  45000.0          스위스빌      후암로16나길 9    서울특별시 용산구 후암동",51010
1117010900,21,69.33,2,1995,"   deposit  building          road             dong
0  25000.0      동진빌라    청파로71가길 55  서울특별시 용산구 청파동1가
1  15000.0  (247-33)  효창원로104다길 25    서울특별시 용산구 서계동
2  15000.0      공원빌라    효창원로 188-9  서울특별시 용산구 청파동3가
3  26000.0   (58-30)   청파로71길 29-7  서울특별시 용산구 청파동1가
4  18000.0      청운빌라  효창원로23길 14-5    서울특별시 용산구 신창동",23745
1117011700,7,24.48,9,2014,"   deposit     building        road             dong
0  14600.0        아인하우스   원효로 103-3  서울특별시 용산구 원효로3가
1  16100.0        아인하우스   원효로 103-3  서울특별시 용산구 원효로3가
2  14500.0        아인하우스   원효로 103-3  서울특별시 용산구 원효로3가
3  15100.0        아인하우스   원효로 103-3  서울특별시 용산구 원효로3가
4  16000.0  원효밸류Ⅱ(27-1)  효창원로12길 31  서울특별시 용산구 원효로4가",15123
1117013100,11,36.14,1,1991,"   deposit  building           road            dong
0   8000.0   (199-0)   서빙고로71길 29-6  서울특별시 용산구 동빙고동
1  12000.0   (613-3)   대사관로34길 42-3   서울특별시 용산구 한남동
2   5000.0  (647-35)  대사관로30가길 40-4   서울특별시 용산구 한남동
3   6500.0   (614-2)  대사관로34길 46-14   서울특별시 용산구 한남동
4   8000.0  (568-33)      장문로49길 62   서울특별시 용산구 한남동",8986
1117013600,11,37.45,-1,1994,"   deposit building           road            dong
0   8400.0  (201-9)    서빙고로91라길 37   서울특별시 용산구 보광동
1   3000.0  (255-2)    녹사평대로14길 31  서울특별시 용산구 동빙고동
2   5000.0  (196-1)     서빙고로71길 29  서울특별시 용산구 동빙고동
3   4300.0   (54-0)  서빙고로73길 35-18  서울특별시 용산구 동빙고동
4   1500.0  (612-6)  대사관로34길 46-11   서울특별시 용산구 한남동",7990
1117011900,11,37.02,4,2017,"   deposit       building         road             dong
0  25000.0         금강프라임빌   효창원로72길 20    서울특별시 용산구 효창동
1  20000.0        금강프라임빌　    원효로19길 65  서울특별시 용산구 원효로3가
2  24000.0           H파크빌   효창원로76길 15    서울특별시 용산구 효창동
3  24000.0  금강프라임빌(5-254)  효창원로 145-25    서울특별시 용산구 효창동
4  24000.0  금강프라임빌(5-254)  효창원로 145-25    서울특별시 용산구 효창동",24356
1117011900,9,29.65,3,2017,"   deposit       building         road           dong
0  22000.0  금강프라임빌(5-252)  효창원로69가길 13  서울특별시 용산구 효창동
1  21500.0  금강프라임빌(5-254)  효창원로 145-25  서울특별시 용산구 효창동
2  23000.0      두손BESTIUM  효창원로69가길 29  서울특별시 용산구 효창동
3  22000.0          5-313    백범로79길 57  서울특별시 용산구 효창동
4  23500.0    대명팰리스(5-88)   효창원로66길 34  서울특별시 용산구 효창동",22820
1117011400,19,63.25,3,2008,"   deposit    building          road             dong
0  26500.0        엘하우스    백범로79나길 23  서울특별시 용산구 원효로1가
1  21000.0     (10-24)  청파로47나길 50-5  서울특별시 용산구 청파동2가
2  19000.0      (38-1)       효창원로 26    서울특별시 용산구 산천동
3  25000.0      원효하우스B     효창원로8길 27  서울특별시 용산구 원효로4가
4  12000.0  지산빌(3-102)    효창원로98길 49  서울특별시 용산구 청파동1가",22325
1117013200,12,38.62,1,1997,"   deposit  building           road            dong
0  12000.0   (244-1)  녹사평대로14길 50-1  서울특별시 용산구 동빙고동
1   9000.0    (81-2)     서빙고로75길 34  서울특별시 용산구 동빙고동
2   8000.0  (568-33)      장문로49길 62   서울특별시 용산구 한남동
3   8000.0   (196-1)     서빙고로71길 29  서울특별시 용산구 동빙고동
4  11000.0    (3-59)   장문로45다길 10-9   서울특별시 용산구 보광동",10050
1117013400,22,73.09,2,1976,"   deposit building         road            dong
0  20000.0     양지맨션  서빙고로91나길 48   서울특별시 용산구 주성동
1  18000.0     양지맨션  서빙고로91나길 48   서울특별시 용산구 주성동
2  15000.0     양지맨션  서빙고로91나길 48   서울특별시 용산구 주성동
3  13000.0     양지맨션  서빙고로91나길 48   서울특별시 용산구 주성동
4  25000.0     금호맨숀     서빙고로 237  서울특별시 용산구 서빙고동",18562.33333
1117010100,18,58.92,2,1998,"   deposit   building         road             dong
0  11500.0   (5-1500)  소월로30길 53-7  서울특별시 용산구 용산동2가
1  17000.0   (5-1465)  소월로30길 19-6  서울특별시 용산구 용산동2가
2  18000.0    (5-952)  신흥로3나길 19-8  서울특별시 용산구 용산동2가
3  25000.0       드림빌라    후암로16길 26    서울특별시 용산구 후암동
4  23000.0  아로마빌리지(C)   한강대로96길 28    서울특별시 용산구 갈월동",16555
1117013000,12,39.51,1,1994,"   deposit  building           road            dong
0   8000.0  (568-33)      장문로49길 62   서울특별시 용산구 한남동
1   9000.0    (81-2)     서빙고로75길 34  서울특별시 용산구 동빙고동
2  12000.0   (244-1)  녹사평대로14길 50-1  서울특별시 용산구 동빙고동
3   8000.0   (196-1)     서빙고로71길 29  서울특별시 용산구 동빙고동
4   6000.0   (569-6)      장문로49길 52   서울특별시 용산구 한남동",14295
1117013100,10,33.06,2,1991,"   deposit   building           road            dong
0   5000.0   (647-35)  대사관로30가길 40-4   서울특별시 용산구 한남동
1  10000.0  (732-132)  우사단로10길 39-20   서울특별시 용산구 한남동
2  10000.0  (732-132)  우사단로10길 39-20   서울특별시 용산구 한남동
3   9000.0    (619-2)     대사관로30가길 5   서울특별시 용산구 한남동
4   9000.0    (149-2)   서빙고로71길 18-3  서울특별시 용산구 동빙고동",6525
1117010100,22,74.21,1,1993,"   deposit    building          road           dong
0  23000.0  현대하이츠빌라(가)   두텁바위로1가길 18  서울특별시 용산구 후암동
1  18000.0  동산빌라(33-5)   청파로73길 53-6  서울특별시 용산구 서계동
2  36000.0        힐탑파크  두텁바위로 155-15  서울특별시 용산구 후암동
3  17000.0      심포니하우스     후암로28라길 8  서울특별시 용산구 후암동
4  17000.0     (143-2)   한강대로98나길 15  서울특별시 용산구 후암동",18702
1117012100,9,29.92,3,2019,"   deposit building       road           dong
0  22000.0   미샹보르3차    효창원로 81  서울특별시 용산구 용문동
1  20000.0   세종프라임빌  효창원로 75-1  서울특별시 용산구 용문동
2  20500.0   세종프라임빌  효창원로 75-1  서울특별시 용산구 용문동
3  20500.0   세종프라임빌  효창원로 75-1  서울특별시 용산구 용문동
4  19000.0   세종프라임빌  효창원로 75-1  서울특별시 용산구 용문동",21858
1117011300,8,27.6,3,2017,"   deposit building        road             dong
0  22000.0      대로빌  원효로53가길 24  서울특별시 용산구 원효로2가
1  23000.0      대로빌  원효로53가길 24  서울특별시 용산구 원효로2가
2  24000.0    노블레스빌   원효로71길 19  서울특별시 용산구 원효로2가
3  23500.0    진흥펠리체   원효로77가길 4  서울특별시 용산구 원효로1가
4  23500.0    진흥펠리체   원효로77가길 4  서울특별시 용산구 원효로1가",22563
1117011900,16,53.04,5,2008,"   deposit     building         road           dong
0  25000.0          은혜빌   효창원로72길 30  서울특별시 용산구 효창동
1  25000.0          은혜빌   효창원로72길 30  서울특별시 용산구 효창동
2  22000.0  지에스빌(5-623)    효창원로72길 6  서울특별시 용산구 효창동
3  23000.0      (5-477)  효창원로 145-19  서울특별시 용산구 효창동
4  20000.0  지에스빌(5-623)    효창원로72길 6  서울특별시 용산구 효창동",23734
1117011900,9,29.83,3,2019,"   deposit building        road           dong
0  23500.0   효창신비빌A  효창원로76길 31  서울특별시 용산구 효창동
1  23200.0   효창신비빌A  효창원로76길 31  서울특별시 용산구 효창동
2  23000.0     H파크빌  효창원로76길 15  서울특별시 용산구 효창동
3  23000.0     H파크빌  효창원로76길 15  서울특별시 용산구 효창동
4  19500.0      비버빌  백범로47가길 27  서울특별시 용산구 효창동",23272
1117010100,9,29.96,6,2020,"   deposit building         road           dong
0  22000.0  더스위트N타워   후암로34가길 38  서울특별시 용산구 후암동
1  22000.0    그린나래빌    후암로22길 12  서울특별시 용산구 후암동
2  23000.0   334-20  두텁바위로57길 10  서울특별시 용산구 후암동
3  22000.0    43-13    두텁바위로 145  서울특별시 용산구 후암동
4  22000.0    43-13    두텁바위로 145  서울특별시 용산구 후암동",25730.75
1117013100,7,23.6,4,2018,"   deposit  building          road             dong
0  28000.0  (791-14)    한남대로46길 26    서울특별시 용산구 한남동
1  15000.0  (791-14)    한남대로46길 26    서울특별시 용산구 한남동
2  14000.0  (65-156)     한강대로14길 8  서울특별시 용산구 한강로3가
3  21500.0  (208-11)  회나무로28길 46-9   서울특별시 용산구 이태원동
4   8000.0    서빙고리버빌  서빙고로62길 29-1   서울특별시 용산구 서빙고동",21249.25
1117012100,23,77.33,2,1991,"   deposit    building            road           dong
0  32000.0        로즈빌라     효창원로25다길 23  서울특별시 용산구 용문동
1  25000.0        다남빌라      효창원로69길 60  서울특별시 용산구 효창동
2  25000.0    (38-261)  효창원로25다길 33-17  서울특별시 용산구 용문동
3  25000.0  청구하이츠빌라(A)    효창원로76길 24-3  서울특별시 용산구 효창동
4  26000.0        남마빌라       백범로43길 14  서울특별시 용산구 효창동",26994.66667
1117011900,9,29.89,4,2017,"   deposit       building         road           dong
0  24000.0  금강프라임빌(5-254)  효창원로 145-25  서울특별시 용산구 효창동
1  24000.0  금강프라임빌(5-254)  효창원로 145-25  서울특별시 용산구 효창동
2  22000.0          5-313    백범로79길 57  서울특별시 용산구 효창동
3  25000.0    대명팰리스(5-88)   효창원로66길 34  서울특별시 용산구 효창동
4  23000.0    대명팰리스(5-88)   효창원로66길 34  서울특별시 용산구 효창동",24020
1117013100,17,55.86,3,2015,"   deposit   building          road            dong
0  37000.0      제이드 빌    회나무로28길 41  서울특별시 용산구 이태원동
1  24000.0       비바체힐  이태원로15길 21-8  서울특별시 용산구 이태원동
2  36000.0  (657-200)   대사관로15길 8-5   서울특별시 용산구 한남동
3  46000.0     프리젠카운티      장문로9길 61  서울특별시 용산구 동빙고동
4  30000.0     용산파크빌라  녹사평대로11가길 21  서울특별시 용산구 서빙고동",38980
1117010900,14,46.75,4,1994,"   deposit building            road             dong
0  20000.0     희림빌라    청파로71길 34-12  서울특별시 용산구 청파동1가
1  20000.0  (1-210)  효창원로104라길 12-9  서울특별시 용산구 청파동1가
2  20000.0   차세대빌라트     청파로71길 78-8  서울특별시 용산구 청파동1가
3  18000.0   한마음빌라트     효창원로86라길 30  서울특별시 용산구 청파동1가
4  18000.0     덕영빌라     효창원로76길 9-8  서울특별시 용산구 청파동3가",18955
1117011100,9,29.21,3,2019,"   deposit building          road             dong
0  22000.0    소미파크빌  청파로43길 47-12  서울특별시 용산구 청파동3가
1  23000.0    용산미래빌    청파로43라길 45  서울특별시 용산구 청파동3가
2  23000.0    용산미래빌    청파로43라길 45  서울특별시 용산구 청파동3가
3  22000.0    용산미래빌    청파로43라길 45  서울특별시 용산구 청파동3가
4  22000.0    CM하우스     원효로81길 17  서울특별시 용산구 원효로1가",22542.5
1117011200,7,24.46,6,2017,"   deposit building         road             dong
0  19900.0     벨류나동  원효로77가길 7-1  서울특별시 용산구 원효로1가
1  22700.0      밸류B  원효로77가길 7-3  서울특별시 용산구 원효로1가
2  21500.0    진흥펠리체    원효로77가길 4  서울특별시 용산구 원효로1가
3  22000.0      대로빌   원효로53가길 24  서울특별시 용산구 원효로2가
4  23000.0      대로빌   원효로53가길 24  서울특별시 용산구 원효로2가",19909
1117011300,9,29.82,3,2019,"   deposit building         road             dong
0  21000.0   금강프라임빌    원효로63길 28  서울특별시 용산구 원효로2가
1  24000.0    뉴캐슬빌B  새창로33길 26-1  서울특별시 용산구 원효로2가
2  22000.0   금강프라임빌    원효로63길 28  서울특별시 용산구 원효로2가
3  24000.0    뉴캐슬빌B  새창로33길 26-1  서울특별시 용산구 원효로2가
4  22000.0   금강프라임빌    원효로63길 28  서울특별시 용산구 원효로2가",22816.42857
1117011200,7,23.29,4,2013,"   deposit building          road             dong
0  23000.0   (13-8)  백범로79나길 13-2  서울특별시 용산구 원효로1가
1  19000.0  (17-50)     백범로79나길 5  서울특별시 용산구 원효로1가
2  20000.0  (17-50)     백범로79나길 5  서울특별시 용산구 원효로1가
3  22000.0   (13-8)  백범로79나길 13-2  서울특별시 용산구 원효로1가
4  22000.0   (13-8)  백범로79나길 13-2  서울특별시 용산구 원효로1가",11486.5
1117011300,9,29.58,3,2019,"   deposit building         road             dong
0  24000.0    뉴캐슬빌B  새창로33길 26-1  서울특별시 용산구 원효로2가
1  24000.0    뉴캐슬빌B  새창로33길 26-1  서울특별시 용산구 원효로2가
2  24000.0    뉴캐슬빌B  새창로33길 26-1  서울특별시 용산구 원효로2가
3  22000.0   금강프라임빌    원효로63길 28  서울특별시 용산구 원효로2가
4  24000.0    뉴캐슬빌B  새창로33길 26-1  서울특별시 용산구 원효로2가",23498.33333
1117010900,6,19.5,4,2008,"   deposit  building           road             dong
0  10000.0  (89-103)  효창원로86다길 5-10  서울특별시 용산구 청파동1가
1  22000.0     대명피렌체    효창원로86라길 42  서울특별시 용산구 청파동1가
2  10500.0     거성아트빌   한강대로104마길 23    서울특별시 용산구 동자동
3  10500.0     거성아트빌   한강대로104마길 23    서울특별시 용산구 동자동
4   9000.0     골드스톤빌  청파로57가길 12-10  서울특별시 용산구 청파동2가",10476
1117012400,11,37.38,3,2007,"   deposit  building           road             dong
0  10000.0  (40-488)  한강대로15길 33-10  서울특별시 용산구 한강로3가
1  16500.0  (38-131)    효창원로25나길 13    서울특별시 용산구 용문동
2  24000.0  (38-131)    효창원로25나길 13    서울특별시 용산구 용문동
3  15000.0     장안빌리지      원효로71길 55    서울특별시 용산구 용문동
4  15000.0  (38-118)      효창원로25길 9    서울특별시 용산구 용문동",16723.33333
1117011800,32,106.16,1,1985,"   deposit building          road             dong
0   6000.0  (202-4)   효창원로94다길 23  서울특별시 용산구 청파동1가
1  20000.0     이화빌라     효창원로8길 32  서울특별시 용산구 원효로4가
2  17000.0   (7-11)     원효로71길 21  서울특별시 용산구 원효로2가
3  35000.0     한일빌라    청파로47나길 68  서울특별시 용산구 청파동1가
4  18000.0   (13-3)  백범로79나길 13-8  서울특별시 용산구 원효로1가",23550
1117011900,9,28.45,5,2016,"   deposit     building        road           dong
0  24000.0       효창밸류B동  효창원로66길 20  서울특별시 용산구 효창동
1  24000.0       효창밸류B동  효창원로66길 20  서울특별시 용산구 효창동
2  22000.0      (5-199)   백범로45길 24  서울특별시 용산구 효창동
3  22000.0      (5-199)   백범로45길 24  서울특별시 용산구 효창동
4  25000.0  대명팰리스(5-88)  효창원로66길 34  서울특별시 용산구 효창동",23282
1117010200,13,41.76,1,1997,"   deposit  building          road             dong
0  22000.0  (402-11)   두텁바위로58길 56    서울특별시 용산구 후암동
1  16000.0     상아빌리지  한강대로96가길 5-6    서울특별시 용산구 후암동
2  14000.0  (400-48)  두텁바위로 108-12    서울특별시 용산구 후암동
3  10000.0   (1-621)   신흥로22길 22-1  서울특별시 용산구 용산동2가
4  25000.0  (1-1131)     신흥로36길 15  서울특별시 용산구 용산동2가",11715
1117010900,15,50.07,2,2008,"   deposit    building           road             dong
0  19500.0      (1-17)     청파로71가길 21  서울특별시 용산구 청파동1가
1  18000.0      에이스빌2차  청파로71가길 23-28  서울특별시 용산구 청파동1가
2  21000.0      (3-24)      청파로71길 75  서울특별시 용산구 청파동1가
3  20000.0       청파블루빌    청파로73나길 1-6  서울특별시 용산구 청파동1가
4  23000.0  샤인빌(42-24)  효창원로86길 60-11  서울특별시 용산구 청파동2가",18465
1117011700,21,69.25,3,1991,"   deposit    building          road             dong
0  22500.0     (178-0)   효창원로16가길 29  서울특별시 용산구 원효로3가
1  27000.0        남마빌라     백범로43길 14    서울특별시 용산구 효창동
2  24000.0      (35-0)   효창원로16가길 20    서울특별시 용산구 신창동
3  25000.0  청구하이츠빌라(A)  효창원로76길 24-3    서울특별시 용산구 효창동
4  18000.0        청운빌라  효창원로23길 14-5    서울특별시 용산구 신창동",23748
